# L6 template spectrum
# 8 total spectra
# resolution  = 60 km/s per pixel
# 5350 to 8900 Angstroms
#    wavelength       mean_flux       median_flux        uncertainty      spread
       5809.7954     0.023308617    0.0085365117     0.027906115     0.046835732
       5810.9582     0.046846578     0.046808661     0.027886646     0.089597405
       5812.1212     0.049096922     0.024255172     0.027737630      0.11804163
       5813.2844     0.039883505    -0.012987846     0.027733923      0.14097336
       5814.4478     0.036659576   -0.0066941551     0.027700738      0.12648057
       5815.6115     0.027840796   -0.0060008994     0.027782266     0.091896599
       5816.7755     0.022455142     0.021256840     0.027851649     0.072451056
       5817.9396     0.027673705     0.040910735     0.027993131     0.068491930
       5819.1040     0.045754289     0.052671119     0.028005445     0.055305871
       5820.2687     0.045000708     0.032219283     0.028143461     0.058530991
       5821.4335     0.042321643     0.018162714     0.028176290     0.065021209
       5822.5986     0.020737382     0.034155137     0.028196243      0.10112131
       5823.7639     0.018788802     0.056565157     0.028199742     0.096573009
       5824.9295     0.075936618     0.080269580     0.028402962     0.099770841
       5826.0953      0.10435205     0.065471116     0.028751344      0.15944814
